# primary-region.bin: 4113 of 7562 frames fail the frame CRC
frame	start	end	stored_crc	computed_crc	dummy
4636	0x0573E6	0x057432	0xFFFF	0xAA2B	0xFF
4637	0x057433	0x05747F	0xFFFF	0xAA2B	0xFF
4638	0x057480	0x0574CC	0xFFFF	0xAA2B	0xFF
4639	0x0574CD	0x057519	0xFFFF	0xAA2B	0xFF
4640	0x05751A	0x057566	0xFFFF	0xAA2B	0xFF
4641	0x057567	0x0575B3	0xFFFF	0xAA2B	0xFF
4642	0x0575B4	0x057600	0xFFFF	0xAA2B	0xFF
4643	0x057601	0x05764D	0xFFFF	0xAA2B	0xFF
4644	0x05764E	0x05769A	0xFFFF	0xAA2B	0xFF
4645	0x05769B	0x0576E7	0xFFFF	0xAA2B	0xFF
4646	0x0576E8	0x057734	0xFFFF	0xAA2B	0xFF
4647	0x057735	0x057781	0xFFFF	0xAA2B	0xFF
4648	0x057782	0x0577CE	0xFFFF	0xAA2B	0xFF
4649	0x0577CF	0x05781B	0xFFFF	0xAA2B	0xFF
4650	0x05781C	0x057868	0xFFFF	0xAA2B	0xFF
4651	0x057869	0x0578B5	0xFFFF	0xAA2B	0xFF
4652	0x0578B6	0x057902	0xFFFF	0xAA2B	0xFF
4653	0x057903	0x05794F	0xFFFF	0xAA2B	0xFF
4654	0x057950	0x05799C	0xFFFF	0xAA2B	0xFF
4655	0x05799D	0x0579E9	0xFFFF	0xAA2B	0xFF
4656	0x0579EA	0x057A36	0xFFFF	0xAA2B	0xFF
4657	0x057A37	0x057A83	0xFFFF	0xAA2B	0xFF
4658	0x057A84	0x057AD0	0xFFFF	0xAA2B	0xFF
4659	0x057AD1	0x057B1D	0xFFFF	0xAA2B	0xFF
4660	0x057B1E	0x057B6A	0xFFFF	0xAA2B	0xFF
4661	0x057B6B	0x057BB7	0xFFFF	0xAA2B	0xFF
4662	0x057BB8	0x057C04	0xFFFF	0xAA2B	0xFF
4663	0x057C05	0x057C51	0xFFFF	0xAA2B	0xFF
4664	0x057C52	0x057C9E	0xFFFF	0xAA2B	0xFF
4665	0x057C9F	0x057CEB	0xFFFF	0xAA2B	0xFF
4666	0x057CEC	0x057D38	0xFFFF	0xAA2B	0xFF
4667	0x057D39	0x057D85	0xFFFF	0xAA2B	0xFF
4668	0x057D86	0x057DD2	0xFFFF	0xAA2B	0xFF
4669	0x057DD3	0x057E1F	0xFFFF	0xAA2B	0xFF
4670	0x057E20	0x057E6C	0xFFFF	0xAA2B	0xFF
4671	0x057E6D	0x057EB9	0xFFFF	0xAA2B	0xFF
4672	0x057EBA	0x057F06	0xFFFF	0xAA2B	0xFF
4673	0x057F07	0x057F53	0xFFFF	0xAA2B	0xFF
4674	0x057F54	0x057FA0	0xFFFF	0xAA2B	0xFF
4675	0x057FA1	0x057FED	0xFFFF	0xAA2B	0xFF
4676	0x057FEE	0x05803A	0xFFFF	0xAA2B	0xFF
4677	0x05803B	0x058087	0xFFFF	0xAA2B	0xFF
4678	0x058088	0x0580D4	0xFFFF	0xAA2B	0xFF
4679	0x0580D5	0x058121	0xFFFF	0xAA2B	0xFF
4680	0x058122	0x05816E	0xFFFF	0xAA2B	0xFF
4681	0x05816F	0x0581BB	0xFFFF	0xAA2B	0xFF
4682	0x0581BC	0x058208	0xFFFF	0xAA2B	0xFF
4683	0x058209	0x058255	0xFFFF	0xAA2B	0xFF
4684	0x058256	0x0582A2	0xFFFF	0xAA2B	0xFF
4685	0x0582A3	0x0582EF	0xFFFF	0xAA2B	0xFF
4686	0x0582F0	0x05833C	0xFFFF	0xAA2B	0xFF
4687	0x05833D	0x058389	0xFFFF	0xAA2B	0xFF
4688	0x05838A	0x0583D6	0xFFFF	0xAA2B	0xFF
4689	0x0583D7	0x058423	0xFFFF	0xAA2B	0xFF
4690	0x058424	0x058470	0xFFFF	0xAA2B	0xFF
4691	0x058471	0x0584BD	0xFFFF	0xAA2B	0xFF
4692	0x0584BE	0x05850A	0xFFFF	0xAA2B	0xFF
4693	0x05850B	0x058557	0xFFFF	0xAA2B	0xFF
4694	0x058558	0x0585A4	0xFFFF	0xAA2B	0xFF
4695	0x0585A5	0x0585F1	0xFFFF	0xAA2B	0xFF
4696	0x0585F2	0x05863E	0xFFFF	0xAA2B	0xFF
4697	0x05863F	0x05868B	0xFFFF	0xAA2B	0xFF
4698	0x05868C	0x0586D8	0xFFFF	0xAA2B	0xFF
4699	0x0586D9	0x058725	0xFFFF	0xAA2B	0xFF
4700	0x058726	0x058772	0xFFFF	0xAA2B	0xFF
4701	0x058773	0x0587BF	0xFFFF	0xAA2B	0xFF
4702	0x0587C0	0x05880C	0xFFFF	0xAA2B	0xFF
4703	0x05880D	0x058859	0xFFFF	0xAA2B	0xFF
4704	0x05885A	0x0588A6	0xFFFF	0xAA2B	0xFF
4705	0x0588A7	0x0588F3	0xFFFF	0xAA2B	0xFF
4706	0x0588F4	0x058940	0xFFFF	0xAA2B	0xFF
4707	0x058941	0x05898D	0xFFFF	0xAA2B	0xFF
4708	0x05898E	0x0589DA	0xFFFF	0xAA2B	0xFF
4709	0x0589DB	0x058A27	0xFFFF	0xAA2B	0xFF
4710	0x058A28	0x058A74	0xFFFF	0xAA2B	0xFF
4711	0x058A75	0x058AC1	0xFFFF	0xAA2B	0xFF
4712	0x058AC2	0x058B0E	0xFFFF	0xAA2B	0xFF
4713	0x058B0F	0x058B5B	0xFFFF	0xAA2B	0xFF
4714	0x058B5C	0x058BA8	0xFFFF	0xAA2B	0xFF
4715	0x058BA9	0x058BF5	0xFFFF	0xAA2B	0xFF
4716	0x058BF6	0x058C42	0xFFFF	0xAA2B	0xFF
4717	0x058C43	0x058C8F	0xFFFF	0xAA2B	0xFF
4718	0x058C90	0x058CDC	0xFFFF	0xAA2B	0xFF
4719	0x058CDD	0x058D29	0xFFFF	0xAA2B	0xFF
4720	0x058D2A	0x058D76	0xFFFF	0xAA2B	0xFF
4721	0x058D77	0x058DC3	0xFFFF	0xAA2B	0xFF
4722	0x058DC4	0x058E10	0xFFFF	0xAA2B	0xFF
4723	0x058E11	0x058E5D	0xFFFF	0xAA2B	0xFF
4724	0x058E5E	0x058EAA	0xFFFF	0xAA2B	0xFF
4725	0x058EAB	0x058EF7	0xFFFF	0xAA2B	0xFF
4726	0x058EF8	0x058F44	0xFFFF	0xAA2B	0xFF
4727	0x058F45	0x058F91	0xFFFF	0xAA2B	0xFF
4728	0x058F92	0x058FDE	0xFFFF	0xAA2B	0xFF
4729	0x058FDF	0x05902B	0xFFFF	0xAA2B	0xFF
4730	0x05902C	0x059078	0xFFFF	0xAA2B	0xFF
4731	0x059079	0x0590C5	0xFFFF	0xAA2B	0xFF
4732	0x0590C6	0x059112	0xFFFF	0xAA2B	0xFF
4733	0x059113	0x05915F	0xFFFF	0xAA2B	0xFF
4734	0x059160	0x0591AC	0xFFFF	0xAA2B	0xFF
4735	0x0591AD	0x0591F9	0xFFFF	0xAA2B	0xFF
4736	0x0591FA	0x059246	0xFFFF	0xAA2B	0xFF
4737	0x059247	0x059293	0xFFFF	0xAA2B	0xFF
4738	0x059294	0x0592E0	0xFFFF	0xAA2B	0xFF
4739	0x0592E1	0x05932D	0xFFFF	0xAA2B	0xFF
4740	0x05932E	0x05937A	0xFFFF	0xAA2B	0xFF
4741	0x05937B	0x0593C7	0xFFFF	0xAA2B	0xFF
4742	0x0593C8	0x059414	0xFFFF	0xAA2B	0xFF
4743	0x059415	0x059461	0xFFFF	0xAA2B	0xFF
4744	0x059462	0x0594AE	0xFFFF	0xAA2B	0xFF
4745	0x0594AF	0x0594FB	0xFFFF	0xAA2B	0xFF
4746	0x0594FC	0x059548	0xFFFF	0xAA2B	0xFF
4747	0x059549	0x059595	0xFFFF	0xAA2B	0xFF
4748	0x059596	0x0595E2	0xFFFF	0xAA2B	0xFF
4749	0x0595E3	0x05962F	0xFFFF	0xAA2B	0xFF
4750	0x059630	0x05967C	0xFFFF	0xAA2B	0xFF
4751	0x05967D	0x0596C9	0xFFFF	0xAA2B	0xFF
4752	0x0596CA	0x059716	0xFFFF	0xAA2B	0xFF
4753	0x059717	0x059763	0xFFFF	0xAA2B	0xFF
4754	0x059764	0x0597B0	0xFFFF	0xAA2B	0xFF
4755	0x0597B1	0x0597FD	0xFFFF	0xAA2B	0xFF
4756	0x0597FE	0x05984A	0xFFFF	0xAA2B	0xFF
4757	0x05984B	0x059897	0xFFFF	0xAA2B	0xFF
4758	0x059898	0x0598E4	0xFFFF	0xAA2B	0xFF
4759	0x0598E5	0x059931	0xFFFF	0xAA2B	0xFF
4760	0x059932	0x05997E	0xFFFF	0xAA2B	0xFF
4761	0x05997F	0x0599CB	0xFFFF	0xAA2B	0xFF
4762	0x0599CC	0x059A18	0xFFFF	0xAA2B	0xFF
4763	0x059A19	0x059A65	0xFFFF	0xAA2B	0xFF
4764	0x059A66	0x059AB2	0xFFFF	0xAA2B	0xFF
4765	0x059AB3	0x059AFF	0xFFFF	0xAA2B	0xFF
4766	0x059B00	0x059B4C	0xFFFF	0xAA2B	0xFF
4767	0x059B4D	0x059B99	0xFFFF	0xAA2B	0xFF
4768	0x059B9A	0x059BE6	0xFFFF	0xAA2B	0xFF
4769	0x059BE7	0x059C33	0xFFFF	0xAA2B	0xFF
4770	0x059C34	0x059C80	0xFFFF	0xAA2B	0xFF
4771	0x059C81	0x059CCD	0xFFFF	0xAA2B	0xFF
4772	0x059CCE	0x059D1A	0xFFFF	0xAA2B	0xFF
4773	0x059D1B	0x059D67	0xFFFF	0xAA2B	0xFF
4774	0x059D68	0x059DB4	0xFFFF	0xAA2B	0xFF
4775	0x059DB5	0x059E01	0xFFFF	0xAA2B	0xFF
4776	0x059E02	0x059E4E	0xFFFF	0xAA2B	0xFF
4777	0x059E4F	0x059E9B	0xFFFF	0xAA2B	0xFF
4778	0x059E9C	0x059EE8	0xFFFF	0xAA2B	0xFF
4779	0x059EE9	0x059F35	0xFFFF	0xAA2B	0xFF
4780	0x059F36	0x059F82	0xFFFF	0xAA2B	0xFF
4781	0x059F83	0x059FCF	0xFFFF	0xAA2B	0xFF
4782	0x059FD0	0x05A01C	0xFFFF	0xAA2B	0xFF
4783	0x05A01D	0x05A069	0xFFFF	0xAA2B	0xFF
4784	0x05A06A	0x05A0B6	0xFFFF	0xAA2B	0xFF
4785	0x05A0B7	0x05A103	0xFFFF	0xAA2B	0xFF
4786	0x05A104	0x05A150	0xFFFF	0xAA2B	0xFF
4787	0x05A151	0x05A19D	0xFFFF	0xAA2B	0xFF
4788	0x05A19E	0x05A1EA	0xFFFF	0xAA2B	0xFF
4789	0x05A1EB	0x05A237	0xFFFF	0xAA2B	0xFF
4790	0x05A238	0x05A284	0xFFFF	0xAA2B	0xFF
4791	0x05A285	0x05A2D1	0xFFFF	0xAA2B	0xFF
4792	0x05A2D2	0x05A31E	0xFFFF	0xAA2B	0xFF
4793	0x05A31F	0x05A36B	0xFFFF	0xAA2B	0xFF
4794	0x05A36C	0x05A3B8	0xFFFF	0xAA2B	0xFF
4795	0x05A3B9	0x05A405	0xFFFF	0xAA2B	0xFF
4796	0x05A406	0x05A452	0xFFFF	0xAA2B	0xFF
4797	0x05A453	0x05A49F	0xFFFF	0xAA2B	0xFF
4798	0x05A4A0	0x05A4EC	0xFFFF	0xAA2B	0xFF
4799	0x05A4ED	0x05A539	0xFFFF	0xAA2B	0xFF
4800	0x05A53A	0x05A586	0xFFFF	0xAA2B	0xFF
4801	0x05A587	0x05A5D3	0xFFFF	0xAA2B	0xFF
4802	0x05A5D4	0x05A620	0xFFFF	0xAA2B	0xFF
4803	0x05A621	0x05A66D	0xFFFF	0xAA2B	0xFF
4804	0x05A66E	0x05A6BA	0xFFFF	0xAA2B	0xFF
4805	0x05A6BB	0x05A707	0xFFFF	0xAA2B	0xFF
4806	0x05A708	0x05A754	0xFFFF	0xAA2B	0xFF
4807	0x05A755	0x05A7A1	0xFFFF	0xAA2B	0xFF
4808	0x05A7A2	0x05A7EE	0xFFFF	0xAA2B	0xFF
4809	0x05A7EF	0x05A83B	0xFFFF	0xAA2B	0xFF
4810	0x05A83C	0x05A888	0xFFFF	0xAA2B	0xFF
4811	0x05A889	0x05A8D5	0xFFFF	0xAA2B	0xFF
4812	0x05A8D6	0x05A922	0xFFFF	0xAA2B	0xFF
4813	0x05A923	0x05A96F	0xFFFF	0xAA2B	0xFF
4814	0x05A970	0x05A9BC	0xFFFF	0xAA2B	0xFF
4815	0x05A9BD	0x05AA09	0xFFFF	0xAA2B	0xFF
4816	0x05AA0A	0x05AA56	0xFFFF	0xAA2B	0xFF
4817	0x05AA57	0x05AAA3	0xFFFF	0xAA2B	0xFF
4818	0x05AAA4	0x05AAF0	0xFFFF	0xAA2B	0xFF
4819	0x05AAF1	0x05AB3D	0xFFFF	0xAA2B	0xFF
4820	0x05AB3E	0x05AB8A	0xFFFF	0xAA2B	0xFF
4821	0x05AB8B	0x05ABD7	0xFFFF	0xAA2B	0xFF
4822	0x05ABD8	0x05AC24	0xFFFF	0xAA2B	0xFF
4823	0x05AC25	0x05AC71	0xFFFF	0xAA2B	0xFF
4824	0x05AC72	0x05ACBE	0xFFFF	0xAA2B	0xFF
4825	0x05ACBF	0x05AD0B	0xFFFF	0xAA2B	0xFF
4826	0x05AD0C	0x05AD58	0xFFFF	0xAA2B	0xFF
4827	0x05AD59	0x05ADA5	0xFFFF	0xAA2B	0xFF
4828	0x05ADA6	0x05ADF2	0xFFFF	0xAA2B	0xFF
4829	0x05ADF3	0x05AE3F	0xFFFF	0xAA2B	0xFF
4830	0x05AE40	0x05AE8C	0xFFFF	0xAA2B	0xFF
4831	0x05AE8D	0x05AED9	0xFFFF	0xAA2B	0xFF
4832	0x05AEDA	0x05AF26	0xFFFF	0xAA2B	0xFF
4833	0x05AF27	0x05AF73	0xFFFF	0xAA2B	0xFF
4834	0x05AF74	0x05AFC0	0xFFFF	0xAA2B	0xFF
4835	0x05AFC1	0x05B00D	0xFFFF	0xAA2B	0xFF
4836	0x05B00E	0x05B05A	0xFFFF	0xAA2B	0xFF
4837	0x05B05B	0x05B0A7	0xFFFF	0xAA2B	0xFF
4838	0x05B0A8	0x05B0F4	0xFFFF	0xAA2B	0xFF
4839	0x05B0F5	0x05B141	0xFFFF	0xAA2B	0xFF
4840	0x05B142	0x05B18E	0xFFFF	0xAA2B	0xFF
4841	0x05B18F	0x05B1DB	0xFFFF	0xAA2B	0xFF
4842	0x05B1DC	0x05B228	0xFFFF	0xAA2B	0xFF
4843	0x05B229	0x05B275	0xFFFF	0xAA2B	0xFF
4844	0x05B276	0x05B2C2	0xFFFF	0xAA2B	0xFF
4845	0x05B2C3	0x05B30F	0xFFFF	0xAA2B	0xFF
4846	0x05B310	0x05B35C	0xFFFF	0xAA2B	0xFF
4847	0x05B35D	0x05B3A9	0xFFFF	0xAA2B	0xFF
4848	0x05B3AA	0x05B3F6	0xFFFF	0xAA2B	0xFF
4849	0x05B3F7	0x05B443	0xFFFF	0xAA2B	0xFF
4850	0x05B444	0x05B490	0xFFFF	0xAA2B	0xFF
4851	0x05B491	0x05B4DD	0xFFFF	0xAA2B	0xFF
4852	0x05B4DE	0x05B52A	0xFFFF	0xAA2B	0xFF
4853	0x05B52B	0x05B577	0xFFFF	0xAA2B	0xFF
4854	0x05B578	0x05B5C4	0xFFFF	0xAA2B	0xFF
4855	0x05B5C5	0x05B611	0xFFFF	0xAA2B	0xFF
4856	0x05B612	0x05B65E	0xFFFF	0xAA2B	0xFF
4857	0x05B65F	0x05B6AB	0xFFFF	0xAA2B	0xFF
4858	0x05B6AC	0x05B6F8	0xFFFF	0xAA2B	0xFF
4859	0x05B6F9	0x05B745	0xFFFF	0xAA2B	0xFF
4860	0x05B746	0x05B792	0xFFFF	0xAA2B	0xFF
4861	0x05B793	0x05B7DF	0xFFFF	0xAA2B	0xFF
4862	0x05B7E0	0x05B82C	0xFFFF	0xAA2B	0xFF
4863	0x05B82D	0x05B879	0xFFFF	0xAA2B	0xFF
4864	0x05B87A	0x05B8C6	0xFFFF	0xAA2B	0xFF
4865	0x05B8C7	0x05B913	0xFFFF	0xAA2B	0xFF
4866	0x05B914	0x05B960	0xFFFF	0xAA2B	0xFF
4867	0x05B961	0x05B9AD	0xFFFF	0xAA2B	0xFF
4868	0x05B9AE	0x05B9FA	0xFFFF	0xAA2B	0xFF
4869	0x05B9FB	0x05BA47	0xFFFF	0xAA2B	0xFF
4870	0x05BA48	0x05BA94	0xFFFF	0xAA2B	0xFF
4871	0x05BA95	0x05BAE1	0xFFFF	0xAA2B	0xFF
4872	0x05BAE2	0x05BB2E	0xFFFF	0xAA2B	0xFF
4873	0x05BB2F	0x05BB7B	0xFFFF	0xAA2B	0xFF
4874	0x05BB7C	0x05BBC8	0xFFFF	0xAA2B	0xFF
4875	0x05BBC9	0x05BC15	0xFFFF	0xAA2B	0xFF
4876	0x05BC16	0x05BC62	0xFFFF	0xAA2B	0xFF
4877	0x05BC63	0x05BCAF	0xFFFF	0xAA2B	0xFF
4878	0x05BCB0	0x05BCFC	0xFFFF	0xAA2B	0xFF
4879	0x05BCFD	0x05BD49	0xFFFF	0xAA2B	0xFF
4880	0x05BD4A	0x05BD96	0xFFFF	0xAA2B	0xFF
4881	0x05BD97	0x05BDE3	0xFFFF	0xAA2B	0xFF
4882	0x05BDE4	0x05BE30	0xFFFF	0xAA2B	0xFF
4883	0x05BE31	0x05BE7D	0xFFFF	0xAA2B	0xFF
4884	0x05BE7E	0x05BECA	0xFFFF	0xAA2B	0xFF
4885	0x05BECB	0x05BF17	0xFFFF	0xAA2B	0xFF
4886	0x05BF18	0x05BF64	0xFFFF	0xAA2B	0xFF
4887	0x05BF65	0x05BFB1	0xFFFF	0xAA2B	0xFF
4888	0x05BFB2	0x05BFFE	0xFFFF	0xAA2B	0xFF
4889	0x05BFFF	0x05C04B	0xFFFF	0xAA2B	0xFF
4890	0x05C04C	0x05C098	0xFFFF	0xAA2B	0xFF
4891	0x05C099	0x05C0E5	0xFFFF	0xAA2B	0xFF
4892	0x05C0E6	0x05C132	0xFFFF	0xAA2B	0xFF
4893	0x05C133	0x05C17F	0xFFFF	0xAA2B	0xFF
4894	0x05C180	0x05C1CC	0xFFFF	0xAA2B	0xFF
4895	0x05C1CD	0x05C219	0xFFFF	0xAA2B	0xFF
4896	0x05C21A	0x05C266	0xFFFF	0xAA2B	0xFF
4897	0x05C267	0x05C2B3	0xFFFF	0xAA2B	0xFF
4898	0x05C2B4	0x05C300	0xFFFF	0xAA2B	0xFF
4899	0x05C301	0x05C34D	0xFFFF	0xAA2B	0xFF
4900	0x05C34E	0x05C39A	0xFFFF	0xAA2B	0xFF
4901	0x05C39B	0x05C3E7	0xFFFF	0xAA2B	0xFF
4902	0x05C3E8	0x05C434	0xFFFF	0xAA2B	0xFF
4903	0x05C435	0x05C481	0xFFFF	0xAA2B	0xFF
4904	0x05C482	0x05C4CE	0xFFFF	0xAA2B	0xFF
4905	0x05C4CF	0x05C51B	0xFFFF	0xAA2B	0xFF
4906	0x05C51C	0x05C568	0xFFFF	0xAA2B	0xFF
4907	0x05C569	0x05C5B5	0xFFFF	0xAA2B	0xFF
4908	0x05C5B6	0x05C602	0xFFFF	0xAA2B	0xFF
4909	0x05C603	0x05C64F	0xFFFF	0xAA2B	0xFF
4910	0x05C650	0x05C69C	0xFFFF	0xAA2B	0xFF
4911	0x05C69D	0x05C6E9	0xFFFF	0xAA2B	0xFF
4912	0x05C6EA	0x05C736	0xFFFF	0xAA2B	0xFF
4913	0x05C737	0x05C783	0xFFFF	0xAA2B	0xFF
4914	0x05C784	0x05C7D0	0xFFFF	0xAA2B	0xFF
4915	0x05C7D1	0x05C81D	0xFFFF	0xAA2B	0xFF
4916	0x05C81E	0x05C86A	0xFFFF	0xAA2B	0xFF
4917	0x05C86B	0x05C8B7	0xFFFF	0xAA2B	0xFF
4918	0x05C8B8	0x05C904	0xFFFF	0xAA2B	0xFF
4919	0x05C905	0x05C951	0xFFFF	0xAA2B	0xFF
4920	0x05C952	0x05C99E	0xFFFF	0xAA2B	0xFF
4921	0x05C99F	0x05C9EB	0xFFFF	0xAA2B	0xFF
4922	0x05C9EC	0x05CA38	0xFFFF	0xAA2B	0xFF
4923	0x05CA39	0x05CA85	0xFFFF	0xAA2B	0xFF
4924	0x05CA86	0x05CAD2	0xFFFF	0xAA2B	0xFF
4925	0x05CAD3	0x05CB1F	0xFFFF	0xAA2B	0xFF
4926	0x05CB20	0x05CB6C	0xFFFF	0xAA2B	0xFF
4927	0x05CB6D	0x05CBB9	0xFFFF	0xAA2B	0xFF
4928	0x05CBBA	0x05CC06	0xFFFF	0xAA2B	0xFF
4929	0x05CC07	0x05CC53	0xFFFF	0xAA2B	0xFF
4930	0x05CC54	0x05CCA0	0xFFFF	0xAA2B	0xFF
4931	0x05CCA1	0x05CCED	0xFFFF	0xAA2B	0xFF
4932	0x05CCEE	0x05CD3A	0xFFFF	0xAA2B	0xFF
4933	0x05CD3B	0x05CD87	0xFFFF	0xAA2B	0xFF
4934	0x05CD88	0x05CDD4	0xFFFF	0xAA2B	0xFF
4935	0x05CDD5	0x05CE21	0xFFFF	0xAA2B	0xFF
4936	0x05CE22	0x05CE6E	0xFFFF	0xAA2B	0xFF
4937	0x05CE6F	0x05CEBB	0xFFFF	0xAA2B	0xFF
4938	0x05CEBC	0x05CF08	0xFFFF	0xAA2B	0xFF
4939	0x05CF09	0x05CF55	0xFFFF	0xAA2B	0xFF
4940	0x05CF56	0x05CFA2	0xFFFF	0xAA2B	0xFF
4941	0x05CFA3	0x05CFEF	0xFFFF	0xAA2B	0xFF
4942	0x05CFF0	0x05D03C	0xFFFF	0xAA2B	0xFF
4943	0x05D03D	0x05D089	0xFFFF	0xAA2B	0xFF
4944	0x05D08A	0x05D0D6	0xFFFF	0xAA2B	0xFF
4945	0x05D0D7	0x05D123	0xFFFF	0xAA2B	0xFF
4946	0x05D124	0x05D170	0xFFFF	0xAA2B	0xFF
4947	0x05D171	0x05D1BD	0xFFFF	0xAA2B	0xFF
4948	0x05D1BE	0x05D20A	0xFFFF	0xAA2B	0xFF
4949	0x05D20B	0x05D257	0xFFFF	0xAA2B	0xFF
4950	0x05D258	0x05D2A4	0xFFFF	0xAA2B	0xFF
4951	0x05D2A5	0x05D2F1	0xFFFF	0xAA2B	0xFF
4952	0x05D2F2	0x05D33E	0xFFFF	0xAA2B	0xFF
4953	0x05D33F	0x05D38B	0xFFFF	0xAA2B	0xFF
4954	0x05D38C	0x05D3D8	0xFFFF	0xAA2B	0xFF
4955	0x05D3D9	0x05D425	0xFFFF	0xAA2B	0xFF
4956	0x05D426	0x05D472	0xFFFF	0xAA2B	0xFF
4957	0x05D473	0x05D4BF	0xFFFF	0xAA2B	0xFF
4958	0x05D4C0	0x05D50C	0xFFFF	0xAA2B	0xFF
4959	0x05D50D	0x05D559	0xFFFF	0xAA2B	0xFF
4960	0x05D55A	0x05D5A6	0xFFFF	0xAA2B	0xFF
4961	0x05D5A7	0x05D5F3	0xFFFF	0xAA2B	0xFF
4962	0x05D5F4	0x05D640	0xFFFF	0xAA2B	0xFF
4963	0x05D641	0x05D68D	0xFFFF	0xAA2B	0xFF
4964	0x05D68E	0x05D6DA	0xFFFF	0xAA2B	0xFF
4965	0x05D6DB	0x05D727	0xFFFF	0xAA2B	0xFF
4966	0x05D728	0x05D774	0xFFFF	0xAA2B	0xFF
4967	0x05D775	0x05D7C1	0xFFFF	0xAA2B	0xFF
4968	0x05D7C2	0x05D80E	0xFFFF	0xAA2B	0xFF
4969	0x05D80F	0x05D85B	0xFFFF	0xAA2B	0xFF
4970	0x05D85C	0x05D8A8	0xFFFF	0xAA2B	0xFF
4971	0x05D8A9	0x05D8F5	0xFFFF	0xAA2B	0xFF
4972	0x05D8F6	0x05D942	0xFFFF	0xAA2B	0xFF
4973	0x05D943	0x05D98F	0xFFFF	0xAA2B	0xFF
4974	0x05D990	0x05D9DC	0xFFFF	0xAA2B	0xFF
4975	0x05D9DD	0x05DA29	0xFFFF	0xAA2B	0xFF
4976	0x05DA2A	0x05DA76	0xFFFF	0xAA2B	0xFF
4977	0x05DA77	0x05DAC3	0xFFFF	0xAA2B	0xFF
4978	0x05DAC4	0x05DB10	0xFFFF	0xAA2B	0xFF
4979	0x05DB11	0x05DB5D	0xFFFF	0xAA2B	0xFF
4980	0x05DB5E	0x05DBAA	0xFFFF	0xAA2B	0xFF
4981	0x05DBAB	0x05DBF7	0xFFFF	0xAA2B	0xFF
4982	0x05DBF8	0x05DC44	0xFFFF	0xAA2B	0xFF
4983	0x05DC45	0x05DC91	0xFFFF	0xAA2B	0xFF
4984	0x05DC92	0x05DCDE	0xFFFF	0xAA2B	0xFF
4985	0x05DCDF	0x05DD2B	0xFFFF	0xAA2B	0xFF
4986	0x05DD2C	0x05DD78	0xFFFF	0xAA2B	0xFF
4987	0x05DD79	0x05DDC5	0xFFFF	0xAA2B	0xFF
4988	0x05DDC6	0x05DE12	0xFFFF	0xAA2B	0xFF
4989	0x05DE13	0x05DE5F	0xFFFF	0xAA2B	0xFF
4990	0x05DE60	0x05DEAC	0xFFFF	0xAA2B	0xFF
4991	0x05DEAD	0x05DEF9	0xFFFF	0xAA2B	0xFF
4992	0x05DEFA	0x05DF46	0xFFFF	0xAA2B	0xFF
4993	0x05DF47	0x05DF93	0xFFFF	0xAA2B	0xFF
4994	0x05DF94	0x05DFE0	0xFFFF	0xAA2B	0xFF
4995	0x05DFE1	0x05E02D	0xFFFF	0xAA2B	0xFF
4996	0x05E02E	0x05E07A	0xFFFF	0xAA2B	0xFF
4997	0x05E07B	0x05E0C7	0xFFFF	0xAA2B	0xFF
4998	0x05E0C8	0x05E114	0xFFFF	0xAA2B	0xFF
4999	0x05E115	0x05E161	0xFFFF	0xAA2B	0xFF
5000	0x05E162	0x05E1AE	0xFFFF	0xAA2B	0xFF
5001	0x05E1AF	0x05E1FB	0xFFFF	0xAA2B	0xFF
5002	0x05E1FC	0x05E248	0xFFFF	0xAA2B	0xFF
5003	0x05E249	0x05E295	0xFFFF	0xAA2B	0xFF
5004	0x05E296	0x05E2E2	0xFFFF	0xAA2B	0xFF
5005	0x05E2E3	0x05E32F	0xFFFF	0xAA2B	0xFF
5006	0x05E330	0x05E37C	0xFFFF	0xAA2B	0xFF
5007	0x05E37D	0x05E3C9	0xFFFF	0xAA2B	0xFF
5008	0x05E3CA	0x05E416	0xFFFF	0xAA2B	0xFF
5009	0x05E417	0x05E463	0xFFFF	0xAA2B	0xFF
5010	0x05E464	0x05E4B0	0xFFFF	0xAA2B	0xFF
5011	0x05E4B1	0x05E4FD	0xFFFF	0xAA2B	0xFF
5012	0x05E4FE	0x05E54A	0xFFFF	0xAA2B	0xFF
5013	0x05E54B	0x05E597	0xFFFF	0xAA2B	0xFF
5014	0x05E598	0x05E5E4	0xFFFF	0xAA2B	0xFF
5015	0x05E5E5	0x05E631	0xFFFF	0xAA2B	0xFF
5016	0x05E632	0x05E67E	0xFFFF	0xAA2B	0xFF
5017	0x05E67F	0x05E6CB	0xFFFF	0xAA2B	0xFF
5018	0x05E6CC	0x05E718	0xFFFF	0xAA2B	0xFF
5019	0x05E719	0x05E765	0xFFFF	0xAA2B	0xFF
5020	0x05E766	0x05E7B2	0xFFFF	0xAA2B	0xFF
5021	0x05E7B3	0x05E7FF	0xFFFF	0xAA2B	0xFF
5022	0x05E800	0x05E84C	0xFFFF	0xAA2B	0xFF
5023	0x05E84D	0x05E899	0xFFFF	0xAA2B	0xFF
5024	0x05E89A	0x05E8E6	0xFFFF	0xAA2B	0xFF
5025	0x05E8E7	0x05E933	0xFFFF	0xAA2B	0xFF
5026	0x05E934	0x05E980	0xFFFF	0xAA2B	0xFF
